Name,Movies,Number of Movies,Url
Vince Vaughn,['Into the Wild'],1,https://imdb.com/name/nm0000681?ref_=tt_cl_t_2
Catherine Keener,['Into the Wild'],1,https://imdb.com/name/nm0001416?ref_=tt_cl_t_3
Marcia Gay Harden,['Into the Wild'],1,https://imdb.com/name/nm0001315?ref_=tt_cl_t_4
William Hurt,['Into the Wild'],1,https://imdb.com/name/nm0000458?ref_=tt_cl_t_5
Jena Malone,['Into the Wild'],1,https://imdb.com/name/nm0540441?ref_=tt_cl_t_6
Brian H. Dierker,['Into the Wild'],1,https://imdb.com/name/nm1619626?ref_=tt_cl_t_7
Kristen Stewart,['Into the Wild'],1,https://imdb.com/name/nm0829576?ref_=tt_cl_t_8
Hal Holbrook,['Into the Wild'],1,https://imdb.com/name/nm0001358?ref_=tt_cl_t_9
Jim Gallien,['Into the Wild'],1,https://imdb.com/name/nm2946106?ref_=tt_cl_t_10
Patrick Stewart,['Logan'],1,https://imdb.com/name/nm0001772?ref_=tt_cl_t_2
Dafne Keen,['Logan'],1,https://imdb.com/name/nm6748436?ref_=tt_cl_t_3
Boyd Holbrook,['Logan'],1,https://imdb.com/name/nm2933542?ref_=tt_cl_t_4
Stephen Merchant,['Logan'],1,https://imdb.com/name/nm0580351?ref_=tt_cl_t_5
Elizabeth Rodriguez,['Logan'],1,https://imdb.com/name/nm0735300?ref_=tt_cl_t_6
Richard E. Grant,['Logan'],1,https://imdb.com/name/nm0001290?ref_=tt_cl_t_7
Eriq La Salle,['Logan'],1,https://imdb.com/name/nm0005113?ref_=tt_cl_t_8
Elise Neal,['Logan'],1,https://imdb.com/name/nm0005264?ref_=tt_cl_t_9
Quincy Fouse,['Logan'],1,https://imdb.com/name/nm7875835?ref_=tt_cl_t_10
Frank Morgan,"[""Le magicien d'Oz""]",1,https://imdb.com/name/nm0604656?ref_=tt_cl_t_2
Ray Bolger,"[""Le magicien d'Oz""]",1,https://imdb.com/name/nm0001961?ref_=tt_cl_t_3
Bert Lahr,"[""Le magicien d'Oz""]",1,https://imdb.com/name/nm0481618?ref_=tt_cl_t_4
Jack Haley,"[""Le magicien d'Oz""]",1,https://imdb.com/name/nm0355095?ref_=tt_cl_t_5
Billie Burke,"[""Le magicien d'Oz""]",1,https://imdb.com/name/nm0000992?ref_=tt_cl_t_6
Margaret Hamilton,"[""Le magicien d'Oz""]",1,https://imdb.com/name/nm0002121?ref_=tt_cl_t_7
Charley Grapewin,"[""Le magicien d'Oz"", 'Les raisins de la colère']",2,https://imdb.com/name/nm0335788?ref_=tt_cl_t_8
Pat Walshe,"[""Le magicien d'Oz""]",1,https://imdb.com/name/nm0909930?ref_=tt_cl_t_9
Clara Blandick,"[""Le magicien d'Oz""]",1,https://imdb.com/name/nm0087404?ref_=tt_cl_t_10
Lou Romano,['Ratatouille'],1,https://imdb.com/name/nm0738918?ref_=tt_cl_t_2
Patton Oswalt,['Ratatouille'],1,https://imdb.com/name/nm0652663?ref_=tt_cl_t_3
Brian Dennehy,['Ratatouille'],1,https://imdb.com/name/nm0001133?ref_=tt_cl_t_5
Peter Sohn,['Ratatouille'],1,https://imdb.com/name/nm0812307?ref_=tt_cl_t_6
Janeane Garofalo,['Ratatouille'],1,https://imdb.com/name/nm0000413?ref_=tt_cl_t_8
Will Arnett,['Ratatouille'],1,https://imdb.com/name/nm0004715?ref_=tt_cl_t_9
Julius Callahan,['Ratatouille'],1,https://imdb.com/name/nm2029107?ref_=tt_cl_t_10
Andie MacDowell,['Un jour sans fin'],1,https://imdb.com/name/nm0000510?ref_=tt_cl_t_2
Chris Elliott,['Un jour sans fin'],1,https://imdb.com/name/nm0254402?ref_=tt_cl_t_3
Brian Doyle-Murray,['Un jour sans fin'],1,https://imdb.com/name/nm0236519?ref_=tt_cl_t_5
Marita Geraghty,['Un jour sans fin'],1,https://imdb.com/name/nm0313882?ref_=tt_cl_t_6
Angela Paton,['Un jour sans fin'],1,https://imdb.com/name/nm0665708?ref_=tt_cl_t_7
Rick Ducommun,['Un jour sans fin'],1,https://imdb.com/name/nm0239958?ref_=tt_cl_t_8
Rick Overton,['Un jour sans fin'],1,https://imdb.com/name/nm0653959?ref_=tt_cl_t_9
Robin Duke,['Un jour sans fin'],1,https://imdb.com/name/nm0241208?ref_=tt_cl_t_10
Vernon Dobtcheff,['Before Sunset'],1,https://imdb.com/name/nm0229943?ref_=tt_cl_t_3
Louise Lemoine Torrès,['Before Sunset'],1,https://imdb.com/name/nm1195302?ref_=tt_cl_t_4
Rodolphe Pauly,['Before Sunset'],1,https://imdb.com/name/nm0667416?ref_=tt_cl_t_5
Mariane Plasteig,['Before Sunset'],1,https://imdb.com/name/nm1242048?ref_=tt_cl_t_6
Diabolo,['Before Sunset'],1,https://imdb.com/name/nm1578895?ref_=tt_cl_t_7
Denis Evrard,['Before Sunset'],1,https://imdb.com/name/nm1716305?ref_=tt_cl_t_8
Albert Delpy,['Before Sunset'],1,https://imdb.com/name/nm0217817?ref_=tt_cl_t_9
Marie Pillet,['Before Sunset'],1,https://imdb.com/name/nm0683531?ref_=tt_cl_t_10
Linda Blair,"[""L'Exorciste""]",1,https://imdb.com/name/nm0000304?ref_=tt_cl_t_3
Kitty Winn,"[""L'Exorciste""]",1,https://imdb.com/name/nm0935345?ref_=tt_cl_t_5
Jack MacGowran,"[""L'Exorciste""]",1,https://imdb.com/name/nm0532290?ref_=tt_cl_t_6
Jason Miller,"[""L'Exorciste""]",1,https://imdb.com/name/nm0588553?ref_=tt_cl_t_7
William O'Malley,"[""L'Exorciste""]",1,https://imdb.com/name/nm0641780?ref_=tt_cl_t_8
Barton Heyman,"[""L'Exorciste""]",1,https://imdb.com/name/nm0382263?ref_=tt_cl_t_9
Peter Masterson,"[""L'Exorciste""]",1,https://imdb.com/name/nm0557751?ref_=tt_cl_t_10
Myrna Loy,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0001485?ref_=tt_cl_t_1
Dana Andrews,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0000763?ref_=tt_cl_t_2
Fredric March,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0545298?ref_=tt_cl_t_3
Teresa Wright,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0942863?ref_=tt_cl_t_4
Virginia Mayo,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0562920?ref_=tt_cl_t_5
Hoagy Carmichael,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0005994?ref_=tt_cl_t_7
Harold Russell,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0751174?ref_=tt_cl_t_8
Gladys George,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0313438?ref_=tt_cl_t_9
Roman Bohnen,['Les Plus Belles Années de notre vie'],1,https://imdb.com/name/nm0092129?ref_=tt_cl_t_10
Craig T. Nelson,['Les Indestructibles'],1,https://imdb.com/name/nm0005266?ref_=tt_cl_t_1
Holly Hunter,['Les Indestructibles'],1,https://imdb.com/name/nm0000456?ref_=tt_cl_t_3
Jason Lee,['Les Indestructibles'],1,https://imdb.com/name/nm0005134?ref_=tt_cl_t_4
Dominique Louis,['Les Indestructibles'],1,https://imdb.com/name/nm0521861?ref_=tt_cl_t_5
Jean Sincere,['Les Indestructibles'],1,https://imdb.com/name/nm0801548?ref_=tt_cl_t_7
Eli Fucile,['Les Indestructibles'],1,https://imdb.com/name/nm1747568?ref_=tt_cl_t_8
Maeve Andrews,['Les Indestructibles'],1,https://imdb.com/name/nm1751233?ref_=tt_cl_t_9
Carole Lombard,['Jeux dangereux'],1,https://imdb.com/name/nm0001479?ref_=tt_cl_t_1
Jack Benny,['Jeux dangereux'],1,https://imdb.com/name/nm0000912?ref_=tt_cl_t_2
Robert Stack,['Jeux dangereux'],1,https://imdb.com/name/nm0821041?ref_=tt_cl_t_3
Felix Bressart,['Jeux dangereux'],1,https://imdb.com/name/nm0107795?ref_=tt_cl_t_4
Lionel Atwill,['Jeux dangereux'],1,https://imdb.com/name/nm0041172?ref_=tt_cl_t_5
Stanley Ridges,['Jeux dangereux'],1,https://imdb.com/name/nm0725897?ref_=tt_cl_t_6
Sig Ruman,['Jeux dangereux'],1,https://imdb.com/name/nm0750079?ref_=tt_cl_t_7
Tom Dugan,['Jeux dangereux'],1,https://imdb.com/name/nm0240836?ref_=tt_cl_t_8
Charles Halton,['Jeux dangereux'],1,https://imdb.com/name/nm0357111?ref_=tt_cl_t_9
George Lynn,['Jeux dangereux'],1,https://imdb.com/name/nm0528685?ref_=tt_cl_t_10
Laurence Olivier,['Rebecca'],1,https://imdb.com/name/nm0000059?ref_=tt_cl_t_1
Joan Fontaine,['Rebecca'],1,https://imdb.com/name/nm0000021?ref_=tt_cl_t_2
Judith Anderson,['Rebecca'],1,https://imdb.com/name/nm0000752?ref_=tt_cl_t_4
Nigel Bruce,['Rebecca'],1,https://imdb.com/name/nm0115558?ref_=tt_cl_t_5
Reginald Denny,['Rebecca'],1,https://imdb.com/name/nm0219666?ref_=tt_cl_t_6
C. Aubrey Smith,['Rebecca'],1,https://imdb.com/name/nm0807580?ref_=tt_cl_t_7
Gladys Cooper,['Rebecca'],1,https://imdb.com/name/nm0178066?ref_=tt_cl_t_8
Florence Bates,['Rebecca'],1,https://imdb.com/name/nm0060904?ref_=tt_cl_t_9
Melville Cooper,['Rebecca'],1,https://imdb.com/name/nm0178259?ref_=tt_cl_t_10
Jane Darwell,['Les raisins de la colère'],1,https://imdb.com/name/nm0002034?ref_=tt_cl_t_2
John Carradine,['Les raisins de la colère'],1,https://imdb.com/name/nm0001017?ref_=tt_cl_t_3
Dorris Bowdon,['Les raisins de la colère'],1,https://imdb.com/name/nm0100758?ref_=tt_cl_t_5
Russell Simpson,['Les raisins de la colère'],1,https://imdb.com/name/nm0801193?ref_=tt_cl_t_6
O.Z. Whitehead,['Les raisins de la colère'],1,https://imdb.com/name/nm0925713?ref_=tt_cl_t_7
John Qualen,['Les raisins de la colère'],1,https://imdb.com/name/nm0702798?ref_=tt_cl_t_8
Eddie Quillan,['Les raisins de la colère'],1,https://imdb.com/name/nm0703600?ref_=tt_cl_t_9
Zeffie Tilbury,['Les raisins de la colère'],1,https://imdb.com/name/nm0863193?ref_=tt_cl_t_10
Brahim Hadjadj,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0352835?ref_=tt_cl_t_1
Jean Martin,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0552483?ref_=tt_cl_t_2
Yacef Saadi,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0754272?ref_=tt_cl_t_3
Samia Kerbash,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0449197?ref_=tt_cl_t_4
Ugo Paletti,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0657597?ref_=tt_cl_t_5
Fusia El Kader,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0252678?ref_=tt_cl_t_6
Mohamed Ben Kassen,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0069934?ref_=tt_cl_t_7
Franco Moruzzi,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0605398?ref_=tt_cl_t_8
Tommaso Neri,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0626221?ref_=tt_cl_t_9
Rouïched,"[""La bataille d'Alger""]",1,https://imdb.com/name/nm0746250?ref_=tt_cl_t_10
Richard Gere,['Hatchi'],1,https://imdb.com/name/nm0000152?ref_=tt_cl_t_1
Cary-Hiroyuki Tagawa,['Hatchi'],1,https://imdb.com/name/nm0846480?ref_=tt_cl_t_3
Sarah Roemer,['Hatchi'],1,https://imdb.com/name/nm2105255?ref_=tt_cl_t_4
Jason Alexander,['Hatchi'],1,https://imdb.com/name/nm0004517?ref_=tt_cl_t_5
Erick Avari,['Hatchi'],1,https://imdb.com/name/nm0042805?ref_=tt_cl_t_6
Davenia McFadden,['Hatchi'],1,https://imdb.com/name/nm0568672?ref_=tt_cl_t_7
Robbie Sublett,['Hatchi'],1,https://imdb.com/name/nm2814595?ref_=tt_cl_t_8
Kevin DeCoste,['Hatchi'],1,https://imdb.com/name/nm2902428?ref_=tt_cl_t_9
Rob Degnan,['Hatchi'],1,https://imdb.com/name/nm3102089?ref_=tt_cl_t_10
George Kennedy,['Luke la main froide'],1,https://imdb.com/name/nm0001421?ref_=tt_cl_t_2
Strother Martin,['Luke la main froide'],1,https://imdb.com/name/nm0001510?ref_=tt_cl_t_3
J.D. Cannon,['Luke la main froide'],1,https://imdb.com/name/nm0134201?ref_=tt_cl_t_4
Lou Antonio,['Luke la main froide'],1,https://imdb.com/name/nm0031398?ref_=tt_cl_t_5
Robert Drivas,['Luke la main froide'],1,https://imdb.com/name/nm0238105?ref_=tt_cl_t_6
Jo Van Fleet,['Luke la main froide'],1,https://imdb.com/name/nm0886888?ref_=tt_cl_t_7
Clifton James,['Luke la main froide'],1,https://imdb.com/name/nm0416378?ref_=tt_cl_t_8
Morgan Woodward,['Luke la main froide'],1,https://imdb.com/name/nm0940971?ref_=tt_cl_t_9
Luke Askew,['Luke la main froide'],1,https://imdb.com/name/nm0039435?ref_=tt_cl_t_10
Emilio Echevarría,['Amours chiennes'],1,https://imdb.com/name/nm0248408?ref_=tt_cl_t_1
Goya Toledo,['Amours chiennes'],1,https://imdb.com/name/nm0865949?ref_=tt_cl_t_3
Álvaro Guerrero,['Amours chiennes'],1,https://imdb.com/name/nm0346270?ref_=tt_cl_t_4
Vanessa Bauche,['Amours chiennes'],1,https://imdb.com/name/nm0061639?ref_=tt_cl_t_5
Jorge Salinas,['Amours chiennes'],1,https://imdb.com/name/nm0758364?ref_=tt_cl_t_6
Marco Pérez,['Amours chiennes'],1,https://imdb.com/name/nm0702270?ref_=tt_cl_t_7
Rodrigo Murray,['Amours chiennes'],1,https://imdb.com/name/nm0615249?ref_=tt_cl_t_8
Humberto Busto,['Amours chiennes'],1,https://imdb.com/name/nm0124579?ref_=tt_cl_t_9
Gerardo Campbell,['Amours chiennes'],1,https://imdb.com/name/nm0132480?ref_=tt_cl_t_10
Johnny Depp,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm0000136?ref_=tt_cl_t_1
Geoffrey Rush,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm0001691?ref_=tt_cl_t_2
Keira Knightley,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm0461136?ref_=tt_cl_t_4
Jack Davenport,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm0202603?ref_=tt_cl_t_5
Jonathan Pryce,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm0000596?ref_=tt_cl_t_6
Lee Arenberg,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm0034305?ref_=tt_cl_t_7
Mackenzie Crook,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm0188871?ref_=tt_cl_t_8
Damian O'Hare,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm1400933?ref_=tt_cl_t_9
Giles New,['Pirates des Caraïbes : La malédiction du Black Pearl'],1,https://imdb.com/name/nm1099016?ref_=tt_cl_t_10
Vincent Cassel,['La Haine'],1,https://imdb.com/name/nm0001993?ref_=tt_cl_t_1
Hubert Koundé,['La Haine'],1,https://imdb.com/name/nm0468003?ref_=tt_cl_t_2
Saïd Taghmaoui,['La Haine'],1,https://imdb.com/name/nm0846548?ref_=tt_cl_t_3
Abdel Ahmed Ghili,['La Haine'],1,https://imdb.com/name/nm0315760?ref_=tt_cl_t_4
Solo,['La Haine'],1,https://imdb.com/name/nm0813217?ref_=tt_cl_t_5
Joseph Momo,['La Haine'],1,https://imdb.com/name/nm0597384?ref_=tt_cl_t_6
Héloïse Rauth,['La Haine'],1,https://imdb.com/name/nm0712205?ref_=tt_cl_t_7
Rywka Wajsbrot,['La Haine'],1,https://imdb.com/name/nm0906682?ref_=tt_cl_t_8
Olga Abrego,['La Haine'],1,https://imdb.com/name/nm0009318?ref_=tt_cl_t_9
Laurent Labasse,['La Haine'],1,https://imdb.com/name/nm0479360?ref_=tt_cl_t_10
Jean-Pierre Léaud,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0529543?ref_=tt_cl_t_1
Albert Rémy,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0753716?ref_=tt_cl_t_2
Guy Decomble,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0213948?ref_=tt_cl_t_4
Georges Flamant,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0280961?ref_=tt_cl_t_5
Patrick Auffay,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0041756?ref_=tt_cl_t_6
Daniel Couturier,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0184309?ref_=tt_cl_t_7
François Nocher,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0633758?ref_=tt_cl_t_8
Richard Kanayan,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0437128?ref_=tt_cl_t_9
Renaud Fontanarosa,['Les Quatre Cents Coups'],1,https://imdb.com/name/nm0284967?ref_=tt_cl_t_10
Liv Ullmann,['Persona'],1,https://imdb.com/name/nm0880521?ref_=tt_cl_t_2
Margaretha Krook,['Persona'],1,https://imdb.com/name/nm0472234?ref_=tt_cl_t_3
Jörgen Lindström,['Persona'],1,https://imdb.com/name/nm0512502?ref_=tt_cl_t_5
Çetin Tekindor,['Mon père et mon fils'],1,https://imdb.com/name/nm1002038?ref_=tt_cl_t_1
Fikret Kuskan,['Mon père et mon fils'],1,https://imdb.com/name/nm0476334?ref_=tt_cl_t_2
Hümeyra,['Mon père et mon fils'],1,https://imdb.com/name/nm0406157?ref_=tt_cl_t_3
Ege Tanman,['Mon père et mon fils'],1,https://imdb.com/name/nm2020015?ref_=tt_cl_t_4
Serif Sezer,['Mon père et mon fils'],1,https://imdb.com/name/nm0783072?ref_=tt_cl_t_5
Yetkin Dikinciler,['Mon père et mon fils'],1,https://imdb.com/name/nm1698738?ref_=tt_cl_t_6
Binnur Kaya,['Mon père et mon fils'],1,https://imdb.com/name/nm1300254?ref_=tt_cl_t_7
Mahmut Gökgöz,['Mon père et mon fils'],1,https://imdb.com/name/nm1734745?ref_=tt_cl_t_8
Nergis Çorakçi,['Mon père et mon fils'],1,https://imdb.com/name/nm1869741?ref_=tt_cl_t_9
Bilge Sen,['Mon père et mon fils'],1,https://imdb.com/name/nm0784000?ref_=tt_cl_t_10
Terence Bayler,['Monty Python : La Vie de Brian'],1,https://imdb.com/name/nm0063027?ref_=tt_cl_t_7
Kenneth Colley,['Monty Python : La Vie de Brian'],1,https://imdb.com/name/nm0171829?ref_=tt_cl_t_9
Claudette Colbert,['New York - Miami'],1,https://imdb.com/name/nm0001055?ref_=tt_cl_t_2
Walter Connolly,['New York - Miami'],1,https://imdb.com/name/nm0175369?ref_=tt_cl_t_3
Roscoe Karns,['New York - Miami'],1,https://imdb.com/name/nm0439850?ref_=tt_cl_t_4
Jameson Thomas,['New York - Miami'],1,https://imdb.com/name/nm0858977?ref_=tt_cl_t_5
Alan Hale,['New York - Miami'],1,https://imdb.com/name/nm0002118?ref_=tt_cl_t_6
Arthur Hoyt,['New York - Miami'],1,https://imdb.com/name/nm0398446?ref_=tt_cl_t_7
Blanche Friderici,['New York - Miami'],1,https://imdb.com/name/nm0002768?ref_=tt_cl_t_8
Charles C. Wilson,['New York - Miami'],1,https://imdb.com/name/nm0933161?ref_=tt_cl_t_9
Ernie Adams,['New York - Miami'],1,https://imdb.com/name/nm0010958?ref_=tt_cl_t_10
Julie Andrews,['La mélodie du bonheur'],1,https://imdb.com/name/nm0000267?ref_=tt_cl_t_1
Eleanor Parker,['La mélodie du bonheur'],1,https://imdb.com/name/nm0662223?ref_=tt_cl_t_3
Richard Haydn,['La mélodie du bonheur'],1,https://imdb.com/name/nm0370821?ref_=tt_cl_t_4
Peggy Wood,['La mélodie du bonheur'],1,https://imdb.com/name/nm0939931?ref_=tt_cl_t_5
Charmian Carr,['La mélodie du bonheur'],1,https://imdb.com/name/nm0139642?ref_=tt_cl_t_6
Heather Menzies-Urich,['La mélodie du bonheur'],1,https://imdb.com/name/nm0579991?ref_=tt_cl_t_7
Nicholas Hammond,['La mélodie du bonheur'],1,https://imdb.com/name/nm0358749?ref_=tt_cl_t_8
Duane Chase,['La mélodie du bonheur'],1,https://imdb.com/name/nm0153750?ref_=tt_cl_t_9
Angela Cartwright,['La mélodie du bonheur'],1,https://imdb.com/name/nm0142145?ref_=tt_cl_t_10
Maksim Munzuk,['Dersou Ouzala'],1,https://imdb.com/name/nm0613364?ref_=tt_cl_t_1
Yuriy Solomin,['Dersou Ouzala'],1,https://imdb.com/name/nm0813272?ref_=tt_cl_t_2
Mikhail Bychkov,['Dersou Ouzala'],1,https://imdb.com/name/nm0125730?ref_=tt_cl_t_3
Vladimir Khrulyov,['Dersou Ouzala'],1,https://imdb.com/name/nm1276196?ref_=tt_cl_t_4
V. Lastochkin,['Dersou Ouzala'],1,https://imdb.com/name/nm6210352?ref_=tt_cl_t_5
Stanislav Marin,['Dersou Ouzala'],1,https://imdb.com/name/nm6210353?ref_=tt_cl_t_6
Igor Sykhra,['Dersou Ouzala'],1,https://imdb.com/name/nm0843102?ref_=tt_cl_t_7
Vladimir Sergiyakov,['Dersou Ouzala'],1,https://imdb.com/name/nm6210354?ref_=tt_cl_t_8
Yanis Yakobsons,['Dersou Ouzala'],1,https://imdb.com/name/nm6210355?ref_=tt_cl_t_9
Vladimir Khlestov,['Dersou Ouzala'],1,https://imdb.com/name/nm6210356?ref_=tt_cl_t_10
Kim Min-hee,['Mademoiselle'],1,https://imdb.com/name/nm1195119?ref_=tt_cl_t_1
Ha Jung-woo,['Mademoiselle'],1,https://imdb.com/name/nm1978402?ref_=tt_cl_t_2
Cho Jin-woong,['Mademoiselle'],1,https://imdb.com/name/nm2437361?ref_=tt_cl_t_3
Moon So-ri,['Mademoiselle'],1,https://imdb.com/name/nm0600668?ref_=tt_cl_t_4
Kim Tae-ri,['Mademoiselle'],1,https://imdb.com/name/nm3892241?ref_=tt_cl_t_5
Yong-nyeo Lee,['Mademoiselle'],1,https://imdb.com/name/nm1079857?ref_=tt_cl_t_6
Min-chae Yoo,['Mademoiselle'],1,https://imdb.com/name/nm8621196?ref_=tt_cl_t_7
Dong-hwi Lee,['Mademoiselle'],1,https://imdb.com/name/nm6771561?ref_=tt_cl_t_8
Kim Hae-sook,['Mademoiselle'],1,https://imdb.com/name/nm1390122?ref_=tt_cl_t_9
Kyu-jung Lee,['Mademoiselle'],1,https://imdb.com/name/nm8621199?ref_=tt_cl_t_10
Suriya,['Jai Bhim'],1,https://imdb.com/name/nm1421814?ref_=tt_cl_t_1
Lijo Mol Jose,['Jai Bhim'],1,https://imdb.com/name/nm7934649?ref_=tt_cl_t_2
Manikandan K.,['Jai Bhim'],1,https://imdb.com/name/nm8904193?ref_=tt_cl_t_3
Rajisha Vijayan,['Jai Bhim'],1,https://imdb.com/name/nm8135195?ref_=tt_cl_t_4
Prakash Raj,['Jai Bhim'],1,https://imdb.com/name/nm0695177?ref_=tt_cl_t_5
Rao Ramesh,['Jai Bhim'],1,https://imdb.com/name/nm3559559?ref_=tt_cl_t_6
Guru Somasundaram,['Jai Bhim'],1,https://imdb.com/name/nm5626435?ref_=tt_cl_t_7
M.S. Bhaskar,['Jai Bhim'],1,https://imdb.com/name/nm2132667?ref_=tt_cl_t_8
V. Jayaprakash,['Jai Bhim'],1,https://imdb.com/name/nm1957308?ref_=tt_cl_t_9
Sibi Thomas,['Jai Bhim'],1,https://imdb.com/name/nm9115333?ref_=tt_cl_t_10
Scott Weinger,['Aladdin'],1,https://imdb.com/name/nm0918334?ref_=tt_cl_t_1
Linda Larkin,['Aladdin'],1,https://imdb.com/name/nm0488306?ref_=tt_cl_t_3
Jonathan Freeman,['Aladdin'],1,https://imdb.com/name/nm0293455?ref_=tt_cl_t_4
Frank Welker,['Aladdin'],1,https://imdb.com/name/nm0919798?ref_=tt_cl_t_5
Gilbert Gottfried,['Aladdin'],1,https://imdb.com/name/nm0331906?ref_=tt_cl_t_6
Douglas Seale,['Aladdin'],1,https://imdb.com/name/nm0780528?ref_=tt_cl_t_7
Charlie Adler,['Aladdin'],1,https://imdb.com/name/nm0012121?ref_=tt_cl_t_8
Jack Angel,['Aladdin'],1,https://imdb.com/name/nm0029460?ref_=tt_cl_t_9
Corey Burton,['Aladdin'],1,https://imdb.com/name/nm0123553?ref_=tt_cl_t_10
Rohini Hattangadi,['Gandhi'],1,https://imdb.com/name/nm0368990?ref_=tt_cl_t_3
Roshan Seth,['Gandhi'],1,https://imdb.com/name/nm0786022?ref_=tt_cl_t_4
Candice Bergen,['Gandhi'],1,https://imdb.com/name/nm0000298?ref_=tt_cl_t_5
Edward Fox,['Gandhi'],1,https://imdb.com/name/nm0002081?ref_=tt_cl_t_6
John Mills,['Gandhi'],1,https://imdb.com/name/nm0590055?ref_=tt_cl_t_8
Ian Charleson,['Gandhi'],1,https://imdb.com/name/nm0153182?ref_=tt_cl_t_10
Emma Stone,['La couleur des sentiments'],1,https://imdb.com/name/nm1297015?ref_=tt_cl_t_1
Octavia Spencer,['La couleur des sentiments'],1,https://imdb.com/name/nm0818055?ref_=tt_cl_t_3
Bryce Dallas Howard,['La couleur des sentiments'],1,https://imdb.com/name/nm0397171?ref_=tt_cl_t_4
Ahna O'Reilly,['La couleur des sentiments'],1,https://imdb.com/name/nm1501738?ref_=tt_cl_t_6
Anna Camp,['La couleur des sentiments'],1,https://imdb.com/name/nm2319871?ref_=tt_cl_t_8
Eleanor Henry,['La couleur des sentiments'],1,https://imdb.com/name/nm4554932?ref_=tt_cl_t_9
Emma Henry,['La couleur des sentiments'],1,https://imdb.com/name/nm4554786?ref_=tt_cl_t_10
Paige O'Hara,['La Belle et la Bête'],1,https://imdb.com/name/nm0641314?ref_=tt_cl_t_1
Robby Benson,['La Belle et la Bête'],1,https://imdb.com/name/nm0000913?ref_=tt_cl_t_2
Jesse Corti,['La Belle et la Bête'],1,https://imdb.com/name/nm0181425?ref_=tt_cl_t_3
Rex Everhart,['La Belle et la Bête'],1,https://imdb.com/name/nm0263591?ref_=tt_cl_t_4
Angela Lansbury,['La Belle et la Bête'],1,https://imdb.com/name/nm0001450?ref_=tt_cl_t_5
